,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
1,3.0,6.0,13.0,12.0,17.0,26.0,38.0,41.0,46.0,66.0,69.0,103.0,117.0,94.0,60.0,55.0,47.0,28.0
2,1.0,2.0,7.0,7.0,8.0,9.0,10.0,10.0,13.0,19.0,19.0,18.0,25.0,23.0,14.0,15.0,12.0,9.0
3,5.0,17.0,26.0,24.0,29.0,38.0,47.0,50.0,61.0,80.0,89.0,91.0,119.0,136.0,110.0,104.0,92.0,50.0
4,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0
5,36.0,118.0,148.0,111.0,65.0,54.0,53.0,42.0,47.0,49.0,46.0,41.0,33.0,26.0,17.0,12.0,11.0,3.0
6,4.0,34.0,19.0,13.0,10.0,7.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,8.0,6.0,5.0,5.0,3.0
7,5.0,9.0,18.0,35.0,50.0,33.0,15.0,14.0,13.0,10.0,6.0,5.0,5.0,6.0,3.0,3.0,3.0,1.0
8,8.0,54.0,119.0,181.0,156.0,117.0,106.0,82.0,77.0,63.0,40.0,29.0,26.0,21.0,15.0,10.0,9.0,3.0
